"date","lat","long","hour","temp","humidity","dew","precip","precipprob","windspeed","winddir","conditions"
"2023-05-06",122.25,-18,13,87.9,37.35,58.6,0,0,11.4,100,"Overcast"
"2023-05-06",122.25,-18,14,89.2,34.31,57.5,0,0,10.3,100,"Clear"
"2023-05-06",122.25,-18,15,87.4,44.01,62.9,0,0,6.9,150,"Partially cloudy"
"2023-05-06",122.25,-18,16,85.8,45.91,62.6,0,0,6.9,150,"Clear"
"2023-05-06",122.25,-18,17,84,55.32,66.3,0,0,5.8,140,"Clear"
"2023-05-06",122.25,-18,18,82,58.79,66.2,0,0,4.7,140,"Overcast"
"2023-05-06",122.25,-18,19,80.9,60.32,65.8,0,0,5.8,150,"Clear"
"2023-05-06",122.25,-18,20,80.4,65.14,67.6,0,0,5.8,150,"Clear"
"2023-05-06",122.25,-18,21,80.6,53.99,62.4,0,0,8.1,140,"Partially cloudy"
"2023-05-06",122.25,-18,22,80.4,48.1,59,0,0,9.2,140,"Overcast"
"2023-05-06",122.25,-18,23,78.6,44.97,55.5,0,0,8.1,110,"Partially cloudy"
"2023-05-07",138.6,-34.93,0,41,89.14,38.1,0,0,1.5,158,"Clear"
"2023-05-07",138.6,-34.93,1,41.2,90.69,38.7,0,0,3.7,158,"Clear"
"2023-05-07",138.6,-34.93,2,40.4,90.41,37.8,0.002,100,5.2,120,"Rain, Partially cloudy"
"2023-05-07",138.6,-34.93,3,41.1,89.5,38.2,0,0,2.8,56,"Clear"
"2023-05-07",138.6,-34.93,4,39.9,92.09,37.8,0,0,6.1,345,"Clear"
"2023-05-07",138.6,-34.93,5,39.8,91.24,37.4,0,0,4.5,8,"Partially cloudy"
"2023-05-07",138.6,-34.93,6,41,90.01,38.3,0,0,4,88,"Overcast"
"2023-05-07",138.6,-34.93,7,41.5,90.21,38.8,0,0,4.2,105,"Partially cloudy"
"2023-05-07",138.6,-34.93,8,47.7,76.16,40.5,0,0,5.7,350,"Partially cloudy"
"2023-05-07",138.6,-34.93,9,49.6,73.77,41.6,0.001,100,4.7,334,"Rain, Partially cloudy"
"2023-05-07",138.6,-34.93,10,52.6,67.57,42.2,0,0,4.7,223,"Partially cloudy"
"2023-05-07",138.6,-34.93,11,54.1,67.19,43.4,0,0,10.5,173,"Partially cloudy"
"2023-05-07",138.6,-34.93,12,55.3,61.51,42.3,0,0,9,171,"Overcast"
"2023-05-07",138.6,-34.93,13,55.6,57.71,40.9,0,0,12.5,198,"Partially cloudy"
"2023-05-07",138.6,-34.93,14,54.9,56.15,39.6,0.004,100,11.9,167,"Rain, Partially cloudy"
"2023-05-07",138.6,-34.93,15,55.9,56.19,40.5,0,0,9.4,180,"Overcast"
"2023-05-07",138.6,-34.93,16,54.3,55.94,38.9,0,0,8.9,166,"Overcast"
"2023-05-07",138.6,-34.93,17,51,65.7,39.9,0,0,7.3,183,"Partially cloudy"
"2023-05-07",138.6,-34.93,18,49.7,68.45,39.7,0,0,5.8,175,"Partially cloudy"
"2023-05-07",138.6,-34.93,19,49.1,73.99,41.2,0,0,7.4,158,"Partially cloudy"
"2023-05-07",138.6,-34.93,20,47,80.15,41.2,0,0,5.1,138,"Partially cloudy"
"2023-05-07",138.6,-34.93,21,46.3,82.32,41.2,0,0,3.9,121,"Partially cloudy"
"2023-05-07",138.6,-34.93,22,44.9,88.54,41.7,0,0,1,167,"Partially cloudy"
"2023-05-07",138.6,-34.93,23,46.1,87.2,42.5,0,0,1.7,123,"Partially cloudy"
"2023-05-07",144.96,-37.81,0,45,95.75,43.9,0,0,1.1,253,"Partially cloudy"
"2023-05-07",144.96,-37.81,1,45.2,91.46,42.9,0,0,3.5,286,"Overcast"
"2023-05-07",144.96,-37.81,2,44.5,91.73,42.2,0,0,6,259,"Overcast"
"2023-05-07",144.96,-37.81,3,44.5,93.08,42.7,0.369,100,4.9,282,"Rain, Overcast"
"2023-05-07",144.96,-37.81,4,43.8,89.59,40.9,0,0,6.4,276,"Overcast"
"2023-05-07",144.96,-37.81,5,44.4,87.93,41,0,0,5,265,"Overcast"
"2023-05-07",144.96,-37.81,6,44.1,90.25,41.5,0,0,6.3,265,"Partially cloudy"
"2023-05-07",144.96,-37.81,7,44,91.8,41.7,0,0,4.8,296,"Partially cloudy"
"2023-05-07",144.96,-37.81,8,44.2,89.99,41.4,0,0,5.5,268,"Partially cloudy"
"2023-05-07",144.96,-37.81,9,44.9,90.37,42.2,0.05,100,7.6,265,"Rain, Partially cloudy"
"2023-05-07",144.96,-37.81,10,47.9,91.69,45.6,0,0,5.5,277,"Partially cloudy"
"2023-05-07",144.96,-37.81,11,47.8,86.3,43.9,0,0,8.3,257,"Partially cloudy"
"2023-05-07",144.96,-37.81,12,50,82.5,44.9,0,0,7.4,256,"Overcast"
"2023-05-07",144.96,-37.81,13,54,59.75,40.3,0,0,10.3,173,"Partially cloudy"
"2023-05-07",144.96,-37.81,14,52.5,61.47,39.6,0,0,12.1,184,"Partially cloudy"
"2023-05-07",144.96,-37.81,15,51.9,63.94,40,0.097,100,9.6,207,"Rain, Partially cloudy"
"2023-05-07",144.96,-37.81,16,52.1,63.73,40.2,0,0,8.8,197,"Partially cloudy"
"2023-05-07",144.96,-37.81,17,51.4,67.47,41,0,0,7.9,222,"Partially cloudy"
"2023-05-07",144.96,-37.81,18,51.1,60.61,37.9,0,0,7.2,186,"Partially cloudy"
"2023-05-07",144.96,-37.81,19,49.2,74.91,41.6,0,0,7,197,"Partially cloudy"
"2023-05-07",144.96,-37.81,20,48.2,82.26,43.1,0,0,7.1,226,"Overcast"
"2023-05-07",144.96,-37.81,21,48.7,81.32,43.2,0.031,100,4.2,233,"Rain, Partially cloudy"
"2023-05-07",144.96,-37.81,22,48.5,77.37,41.8,0,0,5,228,"Overcast"
"2023-05-07",144.96,-37.81,23,47.3,78.79,41,0,0,5.1,209,"Partially cloudy"
"2023-05-07",144.96,-37.81,0,45,95.75,43.9,0,0,1.1,253,"Partially cloudy"
"2023-05-07",144.96,-37.81,1,45.2,91.46,42.9,0,0,3.5,286,"Overcast"
"2023-05-07",144.96,-37.81,2,44.5,91.73,42.2,0,0,6,259,"Overcast"
"2023-05-07",144.96,-37.81,3,44.5,93.08,42.7,0.369,100,4.9,282,"Rain, Overcast"
"2023-05-07",144.96,-37.81,4,43.8,89.59,40.9,0,0,6.4,276,"Overcast"
"2023-05-07",144.96,-37.81,5,44.4,87.93,41,0,0,5,265,"Overcast"
"2023-05-07",144.96,-37.81,6,44.1,90.25,41.5,0,0,6.3,265,"Partially cloudy"
"2023-05-07",144.96,-37.81,7,44,91.8,41.7,0,0,4.8,296,"Partially cloudy"
"2023-05-07",144.96,-37.81,8,44.2,89.99,41.4,0,0,5.5,268,"Partially cloudy"
"2023-05-07",144.96,-37.81,9,44.9,90.37,42.2,0.05,100,7.6,265,"Rain, Partially cloudy"
"2023-05-07",144.96,-37.81,10,47.9,91.69,45.6,0,0,5.5,277,"Partially cloudy"
"2023-05-07",144.96,-37.81,11,47.8,86.3,43.9,0,0,8.3,257,"Partially cloudy"
"2023-05-07",144.96,-37.81,12,50,82.5,44.9,0,0,7.4,256,"Overcast"
"2023-05-07",144.96,-37.81,13,54,59.75,40.3,0,0,10.3,173,"Partially cloudy"
"2023-05-07",144.96,-37.81,14,52.5,61.47,39.6,0,0,12.1,184,"Partially cloudy"
"2023-05-07",144.96,-37.81,15,51.9,63.94,40,0.097,100,9.6,207,"Rain, Partially cloudy"
"2023-05-07",144.96,-37.81,16,52.1,63.73,40.2,0,0,8.8,197,"Partially cloudy"
"2023-05-07",144.96,-37.81,17,51.4,67.47,41,0,0,7.9,222,"Partially cloudy"
"2023-05-07",144.96,-37.81,18,51.1,60.61,37.9,0,0,7.2,186,"Partially cloudy"
"2023-05-07",144.96,-37.81,19,49.2,74.91,41.6,0,0,7,197,"Partially cloudy"
"2023-05-07",144.96,-37.81,20,48.2,82.26,43.1,0,0,7.1,226,"Overcast"
"2023-05-07",144.96,-37.81,21,48.7,81.32,43.2,0.031,100,4.2,233,"Rain, Partially cloudy"
"2023-05-07",144.96,-37.81,22,48.5,77.37,41.8,0,0,5,228,"Overcast"
"2023-05-07",144.96,-37.81,23,47.3,78.79,41,0,0,5.1,209,"Partially cloudy"
"2023-05-12",144.96,-37.81,0,50.1,72.09,41.4,0,0,6.5,1.5,"Overcast"
"2023-05-12",144.96,-37.81,1,49.6,83.92,44.9,0,0,0.4,330,"Partially cloudy"
"2023-05-12",144.96,-37.81,2,51.6,77.17,44.7,0,0,7.3,5,"Overcast"
"2023-05-12",144.96,-37.81,3,49.6,82.07,44.4,0,0,4.6,8,"Partially cloudy"
"2023-05-12",144.96,-37.81,4,49.5,82.37,44.4,0,0,5.8,357,"Overcast"
"2023-05-12",144.96,-37.81,5,49.8,81.6,44.4,0,0,5.8,5,"Overcast"
"2023-05-12",144.96,-37.81,6,49.8,82.67,44.8,0,0,5.2,4,"Partially cloudy"
"2023-05-12",144.96,-37.81,7,48.3,84.4,43.8,0,0,5.3,42,"Overcast"
"2023-05-12",144.96,-37.81,8,48.9,84.18,44.3,0,0,5.4,55,"Overcast"
"2023-05-12",144.96,-37.81,9,53.3,79.12,47,0,0,3.2,40,"Partially cloudy"
"2023-05-12",144.96,-37.81,10,56.9,72.56,48.2,0,0,5.2,60,"Overcast"
"2023-05-12",144.96,-37.81,11,61.1,64.6,49,0,0,3.5,40,"Overcast"
"2023-05-12",144.96,-37.81,12,63.9,53.08,46.5,0,0,2.6,281,"Partially cloudy"
"2023-05-12",144.96,-37.81,13,63.7,53.06,46.3,0,0,6.7,191,"Overcast"
"2023-05-12",144.96,-37.81,14,61.8,59.05,47.4,0,0,7.2,207,"Overcast"
"2023-05-12",144.96,-37.81,15,61.4,63.35,48.8,0,0,5.5,179,"Partially cloudy"
"2023-05-12",144.96,-37.81,16,60.2,70.71,50.7,0,0,6.3,190,"Overcast"
"2023-05-12",144.96,-37.81,17,58.7,74.35,50.6,0,0,2.1,195,"Overcast"
"2023-05-12",144.96,-37.81,18,57.1,87.73,53.5,0,0,3.4,212,"Overcast"
"2023-05-12",144.96,-37.81,19,56.7,89.89,53.8,0,0,1.7,180,"Overcast"
"2023-05-12",144.96,-37.81,20,56.1,92.69,54,0,0,0.8,191,"Overcast"
"2023-05-12",144.96,-37.81,21,54.8,95.78,53.6,0,0,0.5,199,"Partially cloudy"
"2023-05-12",144.96,-37.81,22,53.1,99.75,53,0,0,0.5,184,"Partially cloudy"
"2023-05-12",144.96,-37.81,23,52,99.92,52,0,0,0.8,236,"Clear"
"2023-05-12",122.25,-18,0,62.7,48.32,42.9,0,0,5.8,100,"Partially cloudy"
"2023-05-12",122.25,-18,1,62.7,48.32,42.9,0,0,3.4,100,"Partially cloudy"
"2023-05-12",122.25,-18,2,61.1,55.18,44.9,0,0,5.8,100,"Partially cloudy"
"2023-05-12",122.25,-18,3,62.2,45.64,41,0,0,6.9,100,"Clear"
"2023-05-12",122.25,-18,4,58.8,55.81,43.1,0,0,5.8,90,"Clear"
"2023-05-12",122.25,-18,5,58.6,55.21,42.6,0,0,6.9,100,"Clear"
"2023-05-12",122.25,-18,6,59,51.39,41.1,0,0,5.8,100,"Clear"
"2023-05-12",122.25,-18,7,66.3,37.08,39.3,0,0,8.1,90,"Clear"
"2023-05-12",122.25,-18,8,71.7,32.48,40.6,0,0,10.3,90,"Clear"
"2023-05-12",122.25,-18,9,76.8,29.82,42.9,0,0,11.4,80,"Clear"
"2023-05-12",122.25,-18,10,80.7,23.01,39.5,0,0,15,90,"Clear"
"2023-05-12",122.25,-18,11,83.8,23.23,42.4,0,0,12.8,90,"Clear"
"2023-05-12",122.25,-18,12,86,20.79,41.3,0,0,12.8,90,"Partially cloudy"
"2023-05-12",122.25,-18,13,86.3,21.56,42.4,0,0,11.4,120,"Partially cloudy"
"2023-05-12",122.25,-18,14,88.1,21.74,44.2,0,0,9.2,120,"Overcast"
"2023-05-12",122.25,-18,15,87.4,24.4,46.7,0,0,8.1,140,"Overcast"
"2023-05-12",122.25,-18,16,86.1,28.95,50.1,0,0,6.9,130,"Partially cloudy"
"2023-05-12",122.25,-18,17,82.5,34.4,51.6,0,0,4.7,110,"Partially cloudy"
"2023-05-12",122.25,-18,18,75,40.73,49.6,0,0,4.7,110,"Partially cloudy"
"2023-05-12",122.25,-18,19,68,55.42,51.4,0,0,2.2,110,"Partially cloudy"
"2023-05-12",122.25,-18,20,64.5,59.54,50.1,0,0,3.4,110,"Clear"
"2023-05-12",122.25,-18,21,69.4,49.67,49.8,0,0,6.9,140,"Partially cloudy"
"2023-05-12",122.25,-18,22,64,67.71,53.2,0,0,3.4,110,"Clear"
"2023-05-12",122.25,-18,23,60.6,67.54,49.8,0,0,4.7,90,"Clear"
"2023-05-13",151.21,-33.87,0,61.8,86.3,57.7,0,0,3.9,216,"Partially cloudy"
"2023-05-13",151.21,-33.87,1,61.4,85.31,56.9,0,0,4.3,201,"Clear"
"2023-05-13",151.21,-33.87,2,59.4,88.63,56,0,0,3.9,192,"Clear"
"2023-05-13",151.21,-33.87,3,57.8,92.02,55.5,0,0,3.2,233,"Partially cloudy"
"2023-05-13",151.21,-33.87,4,57.6,93.51,55.8,0,0,3,277,"Clear"
"2023-05-13",151.21,-33.87,5,55.2,92.1,53,0,0,2.9,284,"Clear"
"2023-05-13",151.21,-33.87,6,55.1,92.27,52.9,0,0,4,330,"Partially cloudy"
"2023-05-13",151.21,-33.87,7,54.8,93.33,52.9,0,0,3.6,282,"Partially cloudy"
"2023-05-13",151.21,-33.87,8,54.8,93.28,52.9,0,0,3.7,296,"Partially cloudy"
"2023-05-13",151.21,-33.87,9,55.7,92.14,53.5,0,0,4.6,305,"Partially cloudy"
"2023-05-13",151.21,-33.87,10,58.7,86.65,54.8,0,0,3.4,267,"Clear"
"2023-05-13",151.21,-33.87,11,64.9,79.01,58.2,0,0,8.2,346,"Clear"
"2023-05-13",151.21,-33.87,12,69.2,71.57,59.6,0,0,10.1,153,"Partially cloudy"
"2023-05-13",151.21,-33.87,13,66.7,74.51,58.4,0,0,11.8,152,"Partially cloudy"
"2023-05-13",151.21,-33.87,14,66.8,65.92,55,0,0,11.3,137,"Partially cloudy"
"2023-05-13",151.21,-33.87,15,65.5,65.8,53.8,0.001,100,7.8,131,"Rain, Overcast"
"2023-05-13",151.21,-33.87,16,65.4,74.67,57.2,0,0,8.9,143,"Clear"
"2023-05-13",151.21,-33.87,17,64.6,74.64,56.4,0,0,6.8,153,"Clear"
"2023-05-13",151.21,-33.87,18,63.3,77.99,56.3,0,0,5,194,"Partially cloudy"
"2023-05-13",151.21,-33.87,19,62.5,80.77,56.5,0,0,3.2,184,"Clear"
"2023-05-13",151.21,-33.87,20,61.9,80.46,55.8,0,0,3.8,207,"Clear"
"2023-05-13",151.21,-33.87,21,61.5,85.67,57.2,0.003,100,4.9,196,"Rain, Partially cloudy"
"2023-05-13",151.21,-33.87,22,60,90.9,57.3,0,0,4.1,199,"Clear"
"2023-05-13",151.21,-33.87,23,58.5,92.69,56.4,0,0,3.2,253,"Clear"
"2023-05-13",144.96,-37.81,0,51.1,99.79,51,0,0,0.8,235,"Partially cloudy"
"2023-05-13",144.96,-37.81,1,51.7,99.89,51.7,0,0,0.4,254,"Partially cloudy"
"2023-05-13",144.96,-37.81,2,50.9,99.87,50.8,0,0,0.1,250,"Partially cloudy"
"2023-05-13",144.96,-37.81,3,50.6,100,50.6,0,0,2.8,51,"Partially cloudy"
"2023-05-13",144.96,-37.81,4,49.4,99.65,49.3,0,0,3.3,33,"Overcast"
"2023-05-13",144.96,-37.81,5,48.5,99.61,48.4,0,0,1.5,32,"Partially cloudy"
"2023-05-13",144.96,-37.81,6,47.9,99.93,47.9,0,0,1.5,19,"Clear"
"2023-05-13",144.96,-37.81,7,47.9,100,48,0,0,0.4,286,"Clear"
"2023-05-13",144.96,-37.81,8,48.6,99.95,48.6,0,0,4,7,"Clear"
"2023-05-13",144.96,-37.81,9,50.6,99.75,50.6,0,0,0.2,275,"Partially cloudy"
"2023-05-13",144.96,-37.81,10,51.7,99.43,51.5,0,0,0.7,224,"Clear"
"2023-05-13",144.96,-37.81,11,55.1,97.43,54.4,0,0,2,65,"Clear"
"2023-05-13",144.96,-37.81,12,57.7,84.64,53.1,0,0,1.5,58,"Partially cloudy"
"2023-05-13",144.96,-37.81,13,59.9,72.86,51.2,0,0,3.6,118,"Clear"
"2023-05-13",144.96,-37.81,14,60.5,73.67,52,0,0,4.6,164,"Clear"
"2023-05-13",144.96,-37.81,15,61.3,73.59,52.8,0,0,5.3,194,"Clear"
"2023-05-13",144.96,-37.81,16,59.5,76.66,52.1,0,0,6.3,197,"Clear"
"2023-05-13",144.96,-37.81,17,57.8,81.74,52.3,0,0,3.6,202,"Clear"
"2023-05-13",144.96,-37.81,18,54.2,91.75,51.9,0,0,0.9,181,"Clear"
"2023-05-13",144.96,-37.81,19,52.3,99.51,52.1,0,0,0.7,203,"Clear"
"2023-05-13",144.96,-37.81,20,51.3,99.67,51.2,0,0,0.6,241,"Clear"
"2023-05-13",144.96,-37.81,21,49.7,99.68,49.6,0,0,0.8,263,"Clear"
"2023-05-13",144.96,-37.81,22,48.7,99.85,48.6,0,0,0.8,302,"Clear"
"2023-05-13",144.96,-37.81,23,48.1,99.84,48,0,0,0.8,304,"Clear"
"2023-05-13",144.96,-37.81,0,51.1,99.79,51,0,0,0.8,235,"Partially cloudy"
"2023-05-13",144.96,-37.81,1,51.7,99.89,51.7,0,0,0.4,254,"Partially cloudy"
"2023-05-13",144.96,-37.81,2,50.9,99.87,50.8,0,0,0.1,250,"Partially cloudy"
"2023-05-13",144.96,-37.81,3,50.6,100,50.6,0,0,2.8,51,"Partially cloudy"
"2023-05-13",144.96,-37.81,4,49.4,99.65,49.3,0,0,3.3,33,"Overcast"
"2023-05-13",144.96,-37.81,5,48.5,99.61,48.4,0,0,1.5,32,"Partially cloudy"
"2023-05-13",144.96,-37.81,6,47.9,99.93,47.9,0,0,1.5,19,"Clear"
"2023-05-13",144.96,-37.81,7,47.9,100,48,0,0,0.4,286,"Clear"
"2023-05-13",144.96,-37.81,8,48.6,99.95,48.6,0,0,4,7,"Clear"
"2023-05-13",144.96,-37.81,9,50.6,99.75,50.6,0,0,0.2,275,"Partially cloudy"
"2023-05-13",144.96,-37.81,10,51.7,99.43,51.5,0,0,0.7,224,"Clear"
"2023-05-13",144.96,-37.81,11,55.1,97.43,54.4,0,0,2,65,"Clear"
"2023-05-13",144.96,-37.81,12,57.7,84.64,53.1,0,0,1.5,58,"Partially cloudy"
"2023-05-13",144.96,-37.81,13,59.9,72.86,51.2,0,0,3.6,118,"Clear"
"2023-05-13",144.96,-37.81,14,60.5,73.67,52,0,0,4.6,164,"Clear"
"2023-05-13",144.96,-37.81,15,61.3,73.59,52.8,0,0,5.3,194,"Clear"
"2023-05-13",144.96,-37.81,16,59.5,76.66,52.1,0,0,6.3,197,"Clear"
"2023-05-13",144.96,-37.81,17,57.8,81.74,52.3,0,0,3.6,202,"Clear"
"2023-05-13",144.96,-37.81,18,54.2,91.75,51.9,0,0,0.9,181,"Clear"
"2023-05-13",144.96,-37.81,19,52.3,99.51,52.1,0,0,0.7,203,"Clear"
"2023-05-13",144.96,-37.81,20,51.3,99.67,51.2,0,0,0.6,241,"Clear"
"2023-05-13",144.96,-37.81,21,49.7,99.68,49.6,0,0,0.8,263,"Clear"
"2023-05-13",144.96,-37.81,22,48.7,99.85,48.6,0,0,0.8,302,"Clear"
"2023-05-13",144.96,-37.81,23,48.1,99.84,48,0,0,0.8,304,"Clear"
"2023-05-13",153.02,-27.46,0,60.2,83.2,55.1,0,0,2,217,"Partially cloudy"
"2023-05-13",153.02,-27.46,1,59.6,82.52,54.3,0,0,2.6,227,"Clear"
"2023-05-13",153.02,-27.46,2,58.8,82.96,53.6,0,0,3.9,211,"Clear"
"2023-05-13",153.02,-27.46,3,58.3,83.58,53.3,0,0,3.9,209,"Partially cloudy"
"2023-05-13",153.02,-27.46,4,57.1,86.75,53.2,0,0,3.4,243,"Clear"
"2023-05-13",153.02,-27.46,5,57,85.81,52.8,0,0,3.5,218,"Clear"
"2023-05-13",153.02,-27.46,6,57.2,88.03,53.7,0,0,3.4,234,"Partially cloudy"
"2023-05-13",153.02,-27.46,7,58.8,84.65,54.1,0,0,3.3,234,"Clear"
"2023-05-13",153.02,-27.46,8,61.9,79.5,55.5,0,0,4.1,185,"Clear"
"2023-05-13",153.02,-27.46,9,65.9,71.26,56.4,0.013,100,4.5,197,"Rain, Partially cloudy"
"2023-05-13",153.02,-27.46,10,71.4,63.52,58.4,0,0,4.8,174,"Partially cloudy"
"2023-05-13",153.02,-27.46,11,73.5,57.12,57.4,0,0,6.8,116,"Partially cloudy"
"2023-05-13",153.02,-27.46,12,74.4,50.83,55,0,0,9.2,131,"Partially cloudy"
"2023-05-13",153.02,-27.46,13,74.4,50.23,54.6,0,0,8.3,121,"Clear"
"2023-05-13",153.02,-27.46,14,73.5,44.93,50.8,0,0,9.3,122,"Partially cloudy"
"2023-05-13",153.02,-27.46,15,74.1,45.09,51.5,0,0,8.2,130,"Partially cloudy"
"2023-05-13",153.02,-27.46,16,71.7,51.98,53.1,0,0,9,122,"Clear"
"2023-05-13",153.02,-27.46,17,69.2,57.82,53.7,0,0,5.1,117,"Clear"
"2023-05-13",153.02,-27.46,18,67.3,67.42,56.2,0,0,4.5,117,"Clear"
"2023-05-13",153.02,-27.46,19,66.4,73.27,57.6,0,0,4.2,126,"Clear"
"2023-05-13",153.02,-27.46,20,63.9,78.41,57.1,0,0,2.1,160,"Clear"
"2023-05-13",153.02,-27.46,21,64.2,79.62,57.8,0,0,2.1,176,"Partially cloudy"
"2023-05-13",153.02,-27.46,22,64.2,78.28,57.3,0,0,4,157,"Clear"
"2023-05-13",153.02,-27.46,23,62.6,80.46,56.5,0,0,2.2,223,"Clear"
"2023-05-13",144.96,-37.81,0,51.1,99.79,51,0,0,0.8,235,"Partially cloudy"
"2023-05-13",144.96,-37.81,1,51.7,99.89,51.7,0,0,0.4,254,"Partially cloudy"
"2023-05-13",144.96,-37.81,2,50.9,99.87,50.8,0,0,0.1,250,"Partially cloudy"
"2023-05-13",144.96,-37.81,3,50.6,100,50.6,0,0,2.8,51,"Partially cloudy"
"2023-05-13",144.96,-37.81,4,49.4,99.65,49.3,0,0,3.3,33,"Overcast"
"2023-05-13",144.96,-37.81,5,48.5,99.61,48.4,0,0,1.5,32,"Partially cloudy"
"2023-05-13",144.96,-37.81,6,47.9,99.93,47.9,0,0,1.5,19,"Clear"
"2023-05-13",144.96,-37.81,7,47.9,100,48,0,0,0.4,286,"Clear"
"2023-05-13",144.96,-37.81,8,48.6,99.95,48.6,0,0,4,7,"Clear"
"2023-05-13",144.96,-37.81,9,50.6,99.75,50.6,0,0,0.2,275,"Partially cloudy"
"2023-05-13",144.96,-37.81,10,51.7,99.43,51.5,0,0,0.7,224,"Clear"
"2023-05-13",144.96,-37.81,11,55.1,97.43,54.4,0,0,2,65,"Clear"
"2023-05-13",144.96,-37.81,12,57.7,84.64,53.1,0,0,1.5,58,"Partially cloudy"
"2023-05-13",144.96,-37.81,13,59.9,72.86,51.2,0,0,3.6,118,"Clear"
"2023-05-13",144.96,-37.81,14,60.5,73.67,52,0,0,4.6,164,"Clear"
"2023-05-13",144.96,-37.81,15,61.3,73.59,52.8,0,0,5.3,194,"Clear"
"2023-05-13",144.96,-37.81,16,59.5,76.66,52.1,0,0,6.3,197,"Clear"
"2023-05-13",144.96,-37.81,17,57.8,81.74,52.3,0,0,3.6,202,"Clear"
"2023-05-13",144.96,-37.81,18,54.2,91.75,51.9,0,0,0.9,181,"Clear"
"2023-05-13",144.96,-37.81,19,52.3,99.51,52.1,0,0,0.7,203,"Clear"
"2023-05-13",144.96,-37.81,20,51.3,99.67,51.2,0,0,0.6,241,"Clear"
"2023-05-13",144.96,-37.81,21,49.7,99.68,49.6,0,0,0.8,263,"Clear"
"2023-05-13",144.96,-37.81,22,48.7,99.85,48.6,0,0,0.8,302,"Clear"
"2023-05-13",144.96,-37.81,23,48.1,99.84,48,0,0,0.8,304,"Clear"
"2023-05-14",138.6,-34.93,0,54.3,64.72,42.6,0,0,8.4,79,"Clear"
"2023-05-14",138.6,-34.93,1,54.9,62.14,42.2,0,0,7.7,72,"Clear"
"2023-05-14",138.6,-34.93,2,53,62.77,40.7,0,0,6.7,38,"Clear"
"2023-05-14",138.6,-34.93,3,54.5,58.26,40.2,0,0,6.3,36,"Clear"
"2023-05-14",138.6,-34.93,4,51.6,61.04,38.6,0,0,7.2,43,"Clear"
"2023-05-14",138.6,-34.93,5,50.9,61.86,38.3,0,0,6.5,38,"Partially cloudy"
"2023-05-14",138.6,-34.93,6,51.6,60.67,38.4,0,0,7.1,40,"Partially cloudy"
"2023-05-14",138.6,-34.93,7,51.8,61.96,39.1,0,0,7.4,41,"Overcast"
"2023-05-14",138.6,-34.93,8,61.3,49.62,42.3,0,0,6.9,36,"Clear"
"2023-05-14",138.6,-34.93,9,63.7,45.45,42.2,0,0,9.1,41,"Overcast"
"2023-05-14",138.6,-34.93,10,67,43.07,43.8,0,0,9.7,42,"Overcast"
"2023-05-14",138.6,-34.93,11,70.4,36.49,42.5,0,0,7.6,26,"Partially cloudy"
"2023-05-14",138.6,-34.93,12,71.2,33.55,41.1,0,0,6.4,6,"Overcast"
"2023-05-14",138.6,-34.93,13,68.5,46.87,47.4,0,0,7.3,287,"Partially cloudy"
"2023-05-14",138.6,-34.93,14,68.1,49.33,48.4,0,0,6.6,246,"Partially cloudy"
"2023-05-14",138.6,-34.93,15,67.5,52.76,49.6,0,0,6.9,249,"Overcast"
"2023-05-14",138.6,-34.93,16,65.3,50.33,46.4,0,0,4.2,196,"Overcast"
"2023-05-14",138.6,-34.93,17,60.5,53.11,43.3,0,0,1.3,237,"Partially cloudy"
"2023-05-14",138.6,-34.93,18,60,54.07,43.3,0,0,1.3,42,"Overcast"
"2023-05-14",138.6,-34.93,19,56.5,62.34,43.8,0,0,1.9,65,"Overcast"
"2023-05-14",138.6,-34.93,20,54.4,65.97,43.2,0,0,4.9,51,"Clear"
"2023-05-14",138.6,-34.93,21,55.1,64.4,43.3,0,0,4.7,56,"Overcast"
"2023-05-14",138.6,-34.93,22,52.8,69.53,43.1,0,0,3.7,95,"Partially cloudy"
"2023-05-14",138.6,-34.93,23,50.8,67.97,40.6,0,0,3.6,28,"Clear"
"2023-05-14",144.96,-37.81,0,47.4,99.8,47.4,0,0,0.8,306,"Clear"
"2023-05-14",144.96,-37.81,1,46.6,99.87,46.6,0,0,1,332,"Clear"
"2023-05-14",144.96,-37.81,2,46.4,99.82,46.4,0,0,4.6,22,"Clear"
"2023-05-14",144.96,-37.81,3,46,100,46,0,0,4.5,43,"Clear"
"2023-05-14",144.96,-37.81,4,45,99.66,45,0,0,2.5,19,"Clear"
"2023-05-14",144.96,-37.81,5,43.9,99.74,43.8,0,0,4.5,11,"Clear"
"2023-05-14",144.96,-37.81,6,44.3,99.92,44.3,0,0,5.1,11,"Partially cloudy"
"2023-05-14",144.96,-37.81,7,43.9,99.9,43.8,0,0,4.1,30,"Clear"
"2023-05-14",144.96,-37.81,8,44.2,99.54,44.1,0,0,3.9,27,"Clear"
"2023-05-14",144.96,-37.81,9,47,98.91,46.7,0.001,100,4.3,13,"Rain"
"2023-05-14",144.96,-37.81,10,53.3,88.04,49.9,0,0,5.6,12,"Clear"
"2023-05-14",144.96,-37.81,11,60,72.04,51,0,0,4.5,22,"Clear"
"2023-05-14",144.96,-37.81,12,65.1,56.67,49.4,0,0,9.5,352,"Clear"
"2023-05-14",144.96,-37.81,13,67.4,51,48.6,0,0,10,354,"Clear"
